INSEE;ZRR
55178;1
55179;1
55180;1
55181;1
55182;1
55183;1
55184;1
55185;1
55186;0
55188;1
55189;1
55191;1
55192;1
55193;1
55194;1
55195;1
55196;1
55197;1
55198;1
55199;1
55200;1
55201;1
55202;1
55204;1
55206;1
55207;1
55208;1
55210;1
55211;1
55212;1
55214;0
55215;1
55216;1
55217;1
55218;1
55219;1
55220;1
55221;0
55222;1
55224;1
55225;1
55226;1
55228;1
55229;1
55232;1
55236;1
55237;1
55239;1
55241;1
55242;1
55243;1
55244;1
55245;1
55246;1
55247;1
55248;1
55250;1
55251;1
55252;1
55253;1
55254;1
55255;1
55256;1
55257;1
55258;1
55260;1
55261;1
55262;1
55263;1
55264;1
55265;1
55266;1
55267;1
55268;1
55269;1
55270;1
55271;1
55272;1
55274;1
55275;1
55276;1
55278;1
55279;1
55280;1
55281;1
55282;1
55284;1
55285;1
55286;1
55288;1
55289;1
55290;1
55291;0
55292;1
55293;1
55295;1
55296;1
55297;1
55298;0
55299;1
55300;0
55301;1
55302;0
55303;1
55304;1
55306;1
55307;1
55310;1
55311;1
55312;1
55313;1
55315;1
55316;1
55317;1
55320;1
55321;1
55322;1
55323;1
55324;1
55325;1
55326;1
55327;1
55328;1
55329;1
55330;1
55331;1
55332;0
55333;1
55334;1
55335;1
55336;1
55338;1
55339;1
55340;1
55341;1
55343;1
55344;1
55345;1
55346;1
55347;1
55348;1
55349;1
55350;1
55351;1
55352;1
55353;1
55355;1
55356;1
55357;1
55358;0
55359;1
55360;1
55361;1
55362;1
55363;1
55364;1
55365;1
55366;0
55367;1
55368;1
55369;1
55370;0
55371;1
55372;0
55373;0
55374;1
55375;1
55376;0
55377;1
55378;1
55379;1
55380;1
55381;1
55382;1
55383;1
55384;1
55385;1
55386;1
55387;1
55388;1
55389;1
55391;1
55394;1
55395;1
55396;1
55397;1
55398;1
55399;1
55400;1
55401;1
55403;1
55404;1
55405;1
55406;1
55407;1
55408;1
55409;1
55410;1
55411;1
55412;1
55414;1
55415;1
55416;1
55419;1
55420;1
55421;1
55422;1
55423;1
55424;1
55425;1
55426;1
55427;1
55428;1
55429;1
55430;1
55431;1
55433;1
55434;1
55435;0
55436;1
55437;1
55438;1
55439;1
55442;1
55443;1
55444;1
55445;1
55446;1
55447;1
55448;1
55449;1
55450;1
55452;0
55453;1
55454;1
55456;1
55457;1
55458;1
55459;1
55460;1
55461;1
55462;1
55463;1
55464;1
55465;1
55466;0
55467;1
55468;1
55469;1
55470;1
55471;1
55472;1
55473;1
55474;1
55475;1
55476;0
55477;1
55479;1
55481;1
55482;1
55484;1
55485;1
55487;1
55488;0
55489;1
55490;1
55492;1
55493;1
55494;1
55495;1
55496;1
55497;1
55498;1
55500;1
55501;1
55502;1
55503;1
55504;0
55505;1
55506;1
55507;1
55508;1
55509;1
55510;1
55511;1
55512;1
55514;0
55515;1
55516;1
55517;1
55518;1
55519;0
55520;1
55521;1
55522;1
55523;1
55525;1
55526;1
55527;1
55528;1
55530;1
55531;1
55532;1
55533;1
55534;1
55535;1
55536;1
55537;1
55540;1
55541;1
55543;0
55544;1
55545;1
55546;1
55547;1
55549;1
55551;1
55552;1
55553;1
55554;1
55555;1
55556;1
55557;1
55559;1
55560;1
55561;1
55562;1
55563;1
55565;1
55566;1
55567;1
55568;1
55569;1
55570;1
55571;1
55572;1
55573;1
55574;1
55575;1
55577;1
55578;1
55579;1
55580;1
55581;1
55582;1
55583;1
55584;1
55586;1
56001;0
56002;0
56003;0
56004;0
56005;0
56006;1
56007;0
56008;0
56009;0
56010;1
56011;0
56012;1
56013;0
56014;1
56015;0
56017;1
56018;0
56019;1
56020;1
56021;0
56022;0
56023;0
56024;0
56025;1
56026;0
56027;1
56028;0
56029;0
56030;0
56031;0
56032;1
56033;1
56034;0
56035;1
56036;0
56039;1
56040;0
56041;1
56042;0
56043;1
56044;1
56045;0
56046;0
56047;0
56048;1
56049;0
56050;1
56051;1
56052;0
56053;0
56054;0
56055;0
56056;1
56057;1
56058;0
56060;0
56061;1
56062;0
56063;0
56065;1
56066;1
56067;0
56068;1
56069;0
56070;1
56071;1
56072;0
56073;1
56074;1
56075;1
56076;0
56077;0
56078;0
56079;1
56080;1
56081;1
56082;1
56083;0
56084;0
56085;0
56086;0
56087;0
56088;0
56089;0
56090;0
56091;1
56092;0
56093;1
56094;0
56096;0
56097;0
56098;0
56099;1
56100;1
56101;0
56102;1
56103;1
56104;0
56105;1
56106;0
56107;0
56108;0
56109;0
56110;1
56111;0
56112;1
56113;1
56114;0
56115;0
56116;0
56117;1
56118;0
56119;0
56120;0
56121;0
56122;1
56123;0
56124;1
56125;1
56126;0
56127;1
56128;1
56129;1
56130;0
56131;1
56132;0
56133;1
56134;1
56135;0
56136;1
56137;0
56139;1
56140;1
56141;1
56143;0
56144;1
56145;1
56146;1
56147;0
56148;0
56149;0
56151;0
56152;0
56153;0
56154;0
56155;0
56156;1
56157;0
56158;0
56159;1
56160;0
56161;0
56162;0
56163;1
56164;0
56165;1
56166;0
56167;0
56168;0
56169;0
56170;1
56171;0
56172;1
56173;1
56174;1
56175;0
56176;0
56177;0
56178;0
56179;0
56180;1
56181;0
56182;1
56184;0
56185;0
56186;0
56188;0
56189;0
56190;0
56191;1
56193;0
56194;0
56195;0
56196;0
56197;1
56198;0
56199;1
56200;1
56201;1
56202;1
56203;1
56204;1
56205;0
56206;0
56207;1
56208;1
56209;1
56210;1
56211;1
56212;0
56213;0
56214;0
56215;0
56216;0
56218;0
56219;1
56220;0
56221;0
56222;1
56223;0
56224;1
56225;1
56226;1
56227;1
56228;1
56229;1
56230;1
56231;0
56232;0
56233;0
56234;0
56236;1
56237;0
56238;1
56239;0
56240;0
56241;0
56242;1
56243;0
56244;1
56245;1
56246;0
56247;0
56248;0
56249;1
56250;0
56251;0
56252;0
56253;1
56254;0
56255;0
56256;1
56257;1
56258;0
56259;0
56260;0
56261;0
56262;0
56263;0
56264;1
57001;0
57002;1
57003;0
57004;1
57006;0
57007;0
57008;0
57009;1
57010;1
57011;1
57012;0
57013;0
57014;0
57015;0
57016;0
57017;0
57018;1
57019;0
57020;0
57021;0
57022;0
57024;0
57025;0
57026;0
57027;0
57028;0
57029;0
57030;0
57031;0
57032;0
57033;0
57034;0
57035;1
57036;1
57037;0
57038;0
57039;0
57040;1
57041;0
57042;1
57043;0
57044;1
57045;1
57046;0
57047;0
57048;0
57049;0
57050;0
57051;0
57052;0
57053;1
57054;1
57055;0
57056;0
57057;0
57058;0
57059;1
57060;1
57061;0
57062;0
57063;0
57064;0
57065;1
57066;0
57067;0
57069;0
57070;0
57071;0
57072;0
57073;0
57074;0
57075;0
57076;0
57077;1
57079;0
57080;0
57081;1
57082;0
57083;0
57084;1
57085;0
57086;0
57087;0
57088;0
57089;0
57090;1
57091;0
57092;0
57093;0
57095;0
57096;0
57097;0
57098;1
57099;1
57100;0
57101;0
57102;0
57103;0
57104;0
57105;0
57106;0
57107;1
57108;0
57109;0
57110;0
57111;0
57112;0
57113;0
57114;0
57115;0
57116;0
57117;0
57118;0
57119;0
57120;1
57121;0
57122;0
57123;0
57124;0
57125;0
57126;1
57127;0
57128;0
57129;0
57130;1
57131;0
57132;1
57133;1
57134;0
57136;0
57137;0
57138;1
57139;0
57140;0
57141;1
57142;0
57143;0
57144;0
57145;0
57146;0
57147;0
57148;0
57149;0
57150;0
57151;1
57152;0
57153;0
57154;0
57155;0
57156;0
57158;1
57159;0
57160;0
57161;1
57162;0
57163;0
57165;0
57166;1
57167;0
57168;0
57169;0
57171;1
57172;0
57173;0
57174;0
57175;1
57176;0
57177;1
57178;0
57179;0
57180;0
57181;1
57182;1
57183;1
57186;0
57187;0
57188;0
57189;0
57190;0
57191;0
57192;0
57193;0
57194;0
57195;0
57196;0
57197;0
57198;0
57199;0
57200;0
57201;0
57202;0
57203;0
57204;0
57205;0
57206;0
57207;0
57208;0
57209;0
57210;0
57211;0
57212;0
57213;0
57214;0
57215;0
57216;0
57217;0
57218;0
57219;0
57220;0
57221;0
57222;0
57224;0
57225;1
57226;0
57227;0
57228;1
57229;1
57230;0
57231;0
57232;1
57233;0
57234;0
57235;0
57236;1
57237;0
57238;1
57239;0
57240;0
57241;1
57242;0
57244;0
57245;0
57246;1
57247;1
57248;1
57249;0
57250;0
57251;0
57252;0
57253;1
57254;0
57255;0
57256;0
57257;1
57258;0
57259;0
57260;0
57261;0
57262;0
57263;0
57264;0
57265;1
57266;1
57267;0
57268;1
57269;0
57270;1
57271;0
57272;1
57273;0
57274;0
57275;0
57276;0
57277;0
57278;1
57280;0
57281;1
57282;0
57283;0
57284;0
57286;0
57287;0
57288;0
57289;0
57290;1
57291;0
57292;1
57293;0
57294;0
57295;1
57296;0
57297;0
57298;0
57299;0
57300;0
57301;0
57302;0
57303;0
57304;0
57305;0
57306;0
57307;0
57308;0
57309;0
57310;0
57311;0
57312;0
57313;0
57314;0
57315;0
57316;0
57317;0
57318;0
57319;0
57320;1
57321;0
57322;0
57323;0
57324;0
57325;0
57326;0
57328;0
57329;0
57330;0
57331;0
57332;0
57333;0
57334;0
57335;1
57336;0
57337;0
57338;0
57339;0
57340;0
57341;0
57342;1
57343;0
57344;0
57345;0
57346;1
57347;1
57348;0
57349;1
57350;0
57351;0
57352;0
57353;1
57354;1
57355;0
57356;0
57357;0
57358;0
57359;0
57360;0
57361;0
57362;1
57364;0
57365;0
57366;0
57367;0
57368;0
57370;0
57371;0
57372;0
57373;0
57374;0
57375;1
57376;0
57377;0
57379;0
57380;0
57381;1
57382;1
57383;1
57384;0
57385;0
57386;0
57387;0
57388;0
57389;0
57390;0
57391;1
57392;0
57393;0
57394;1
57395;1
57396;0
57397;1
57398;0
57399;1
57401;1
57402;0
57403;0
57404;1
57405;1
57406;1
57407;0
57408;0
57409;0
57410;1
57411;0
57412;0
57413;0
57414;0
57415;0
57416;0
57417;1
57418;1
57419;0
57421;0
57422;0
57423;1
57424;1
57425;0
57426;0
57427;0
57428;0
57430;0
57431;0
57433;0
57434;1
57436;1
57437;0
57438;0
57439;0
57440;1
57441;0
57442;0
57443;0
57444;0
57445;0
57446;1
57447;0
57448;1
57449;0
57451;1
57452;0
57453;0
57454;0
57455;0
57456;0
57457;0
57459;0
57460;0
57461;0
57462;0
57463;0
57464;0
57465;0
57466;0
57467;0
57468;0
57469;0
57470;1
57471;0
57472;0
57473;1
57474;0
57475;0
57476;0
57477;0
57478;1
57479;0
57480;0
57481;0
57482;0
57483;0
57484;0
57485;1
57486;1
57487;0
57488;1
57489;0
57490;1
57491;0
57492;0
57493;1
57494;1
57495;0
57496;1
57497;0
57498;0
57499;0
57500;0
57501;1
57502;0
57504;0
57505;0
57506;0
57507;0
57508;0
57509;0
57510;0
57511;0
57512;0
57513;0
57514;0
57515;0
57516;0
57517;0
57518;0
57519;0
57520;1
57521;0
57524;1
57525;1
57526;0
57527;0
57528;1
57529;0
57530;0
57531;0
57532;0
57533;0
57534;0
57535;0
57536;0
57537;0
57538;1
57539;1
57540;0
57541;0
57542;0
57543;0
57544;0
57545;0
57546;0
57547;0
57548;0
57549;0
57550;0
57551;0
57552;0
57553;0
57554;0
57555;1
57556;0
57557;0
57558;1
57559;1
57560;0
57561;0
57562;0
57563;0
57564;1
57565;0
57566;0
57567;0
57568;0
57569;0
57570;0
57571;0
57572;0
57573;1
57574;0
57575;0
57576;0
57577;0
57578;0
57579;1
57580;1
57581;0
57582;0
57583;1
57584;0
57586;0
57587;1
57588;0
57589;0
57590;0
57591;0
57592;0
57593;0
57594;0
57595;1
57596;0
57597;0
57598;0
57599;0
57600;0
57601;0
57602;0
57603;0
57604;0
57605;0
57606;0
57607;0
57609;1
57610;0
57611;1
57612;0
57613;0
57614;0
57615;0
57616;0
57617;0
57618;0
57619;0
57620;0
57621;1
57622;0
57623;0
57624;0
57625;1
57626;0
57627;0
57628;0
57629;0
57630;0
57631;0
57633;0
57634;0
57635;0
57636;0
57637;0
57638;0
57639;0
57640;0
57641;0
57642;0
57643;0
57644;0
57645;0
57647;0
57648;0
57649;0
57650;0
57651;0
57652;0
57653;0
57654;0
57655;0
57656;0
57657;1
57658;0
57659;0
57660;0
57661;0
57662;0
57663;0
57664;1
57665;0
57666;0
57667;0
57668;0
57669;0
57670;0
57671;0
57672;0
57673;0
57674;1
57675;1
57676;0
57677;0
57678;0
57679;0
57680;0
57681;0
57682;0
57683;0
57684;0
57685;1
57686;0
57687;0
57689;0
57690;0
57691;0
57692;1
57693;0
57694;0
57695;0
57696;0
57697;0
57698;0
57700;0
57701;0
57702;1
57703;0
57704;0
57705;0
57706;1
57707;0
57708;0
57709;0
57711;1
57712;1
57713;0
57714;0
57715;0
57716;0
57717;0
57718;0
57719;1
57720;0
57721;0
57723;1
57724;0
57725;1
57726;0
57727;1
57728;0
57730;0
57731;0
57732;0
57733;0
57734;0
57736;0
57737;0
57738;0
57739;0
57740;0
57741;0
57742;0
57743;0
57745;0
57746;0
57747;0
57748;0
57749;0
57750;0
57751;0
57752;0
57753;1
57754;1
57755;1
57756;0
57757;0
57759;1
57760;0
57761;0
57762;0
57763;1
57764;0
57765;0
57767;0
58001;1
58002;1
58003;1
58004;1
58005;1
58006;1
58007;1
58008;1
58009;1
58010;1
58011;1
58012;1
58013;1
58014;1
58015;1
58016;1
58017;1
58018;1
58019;1
58020;1
58021;1
58023;1
58024;1
58025;1
58026;1
58027;1
58028;1
58029;1
58030;1
58031;1
58032;1
58033;1
58034;1
58035;1
58036;1
58037;1
58038;1
58039;1
58040;1
58041;1
58042;1
58043;1
58044;1
58045;1
58046;1
58047;1
58048;1
58049;1
58050;1
58051;0
58052;1
58053;1
58054;1
58055;1
58056;1
58057;1
58058;1
58059;1
58060;1
58061;1
58062;1
58063;1
58064;1
58065;1
58066;1
58067;1
58068;1
58069;1
58070;1
58071;1
58072;0
58073;1
58074;1
58075;1
58076;1
58077;1
58078;1
58079;1
58080;1
58081;1
58082;1
58083;1
58084;1
58085;1
58086;1
58087;1
58088;0
58089;1
58090;1
58092;1
58093;1
58094;1
58095;1
58096;1
58097;1
58098;1
58099;1
58101;1
58102;1
58103;1
58104;1
58105;1
58106;1
58107;1
58108;1
58109;1
58110;1
58111;1
58112;1
58113;1
58114;1
58115;1
58116;1
58117;0
58118;1
58119;1
58120;1
58121;0
58122;1
58123;1
58124;0
58125;1
58126;0
58127;1
58128;1
58129;1
58130;1
58131;0
58132;1
58133;1
58134;1
58135;1
58136;1
58137;1
58138;1
58139;1
58140;1
58141;1
58142;1
58143;1
58144;1
58145;1
58146;1
58147;1
58148;1
58149;1
58150;1
58151;1
58152;0
58153;1
58154;1
58155;1
58156;1
58157;1
58158;1
58159;1
58160;0
58161;1
58162;1
58163;1
58164;1
58165;1
58166;1
58168;1
58169;1
58170;1
58171;1
58172;1
58173;1
58174;1
58175;1
58176;1
58177;1
58178;1
58179;1
58180;1
58181;1
58182;1
58183;1
58184;1
58185;1
58186;1
58187;1
58188;1
58189;1
58190;1
58191;1
58192;1
58193;1
58194;0
58195;1
58196;1
58197;1
58198;1
58199;1
58200;1
58201;1
58202;1
58203;1
58204;1
58205;1
58206;1
58207;0
58208;1
58209;1
58210;1
58211;1
58212;1
58213;1
58214;0
58215;1
58216;1
58217;1
58218;1
58219;1
58220;1
58221;1
58222;1
58223;1
58224;1
58225;0
58226;1
58227;1
58228;1
58229;1
58230;1
58231;1
58232;1
58233;1
58234;1
58235;1
58236;1
58237;1
58238;0
58239;1
58240;1
58241;1
58242;1
58243;1
58244;1
58245;1
58246;1
58247;1
58248;1
58249;1
58250;1
58251;1
58252;1
58253;1
58254;0
58255;1
58256;1
58257;1
58258;1
58259;1
58260;1
58261;1
58262;1
58263;1
58264;1
58265;1
58266;1
58267;1
58268;1
58269;1
58270;1
58271;1
58272;1
58273;0
58274;1
58275;1
58276;1
58277;1
58278;0
58279;1
58280;1
58281;1
58282;1
58283;1
58284;1
58285;1
58286;1
58287;1
58288;1
58289;1
58290;1
58291;1
58292;1
58293;1
58294;1
58295;1
58296;1
58297;1
58298;1
58299;1
58300;0
58301;1
58302;1
58303;0
58304;1
58305;1
58306;1
58307;1
58308;1
58309;1
58310;1
58311;1
58312;1
58313;1
59001;0
59002;0
59003;0
59004;0
59005;0
59006;0
59007;0
59008;0
59009;0
59010;0
59011;0
59012;0
59013;0
59014;0
59015;0
59016;0
59017;0
59018;0
59019;0
59021;0
59022;0
59023;0
59024;0
59025;0
59026;0
59027;0
59028;0
59029;0
59031;0
59032;0
59033;0
59034;0
59035;0
59036;0
59037;0
59038;0
59039;0
59041;0
59042;0
59043;0
59044;0
59045;0
59046;0
59047;0
59048;0
59049;0
59050;0
59051;0
59052;0
59053;0
59054;0
59055;0
59056;0
59057;0
59058;0
59059;0
59060;0
59061;0
59062;0
59063;0
59064;0
59065;0
59066;0
59067;0
59068;0
59069;0
59070;0
59071;0
59072;0
59073;0
59074;0
59075;0
59076;0
59077;0
59078;0
59079;0
59080;0
59081;0
59082;0
59083;0
59084;0
59085;0
59086;0
59087;0
59088;0
59089;0
59090;0
59091;0
59092;0
59093;0
59094;0
59096;0
59097;0
59098;0
59099;0
59100;0
59101;0
59102;0
59103;0
59104;0
59105;0
59106;0
59107;0
59108;0
59109;0
59110;0
59111;0
59112;0
59113;0
59114;0
59115;0
59116;0
59117;0
59118;0
59119;0
59120;0
59121;0
59122;0
59123;0
59124;0
59125;0
59126;0
59127;0
59128;0
59129;0
59130;0
59131;0
59132;0
59133;0
59134;0
59135;0
59136;0
59137;0
59138;0
59139;0
59140;0
59141;0
59142;0
59143;0
59144;0
59145;0
59146;0
59147;0
59148;0
59149;0
59150;0
59151;0
59152;0
59153;0
59155;0
59156;0
59157;0
59158;0
59159;0
59160;0
59161;0
59162;0
59163;0
59164;0
59165;0
59166;0
59167;0
59168;0
59169;0
59170;0
59171;0
59172;0
59173;0
59174;0
59175;0
59176;0
59177;0
59178;0
59179;0
59180;0
59181;0
59182;0
59183;0
59184;0
59185;0
59186;0
59187;0
59188;0
59189;0
59190;0
59191;0
59192;0
59193;0
59194;0
59195;0
59196;0
59197;0
59198;0
59199;0
59200;0
59201;0
59202;0
59203;0
59204;0
59205;0
59206;0
59207;0
59208;0
59209;0
59210;0
59211;0
59212;0
59213;0
59214;0
59215;0
59216;0
59217;0
59218;0
59219;0
59220;0
59221;0
59222;0
59223;0
59224;0
59225;0
59226;0
59227;0
59228;0
59229;0
59230;0
59231;0
59232;0
59233;0
59234;0
59236;0
59237;0
59238;0
59239;0
59240;0
59241;0
59242;0
59243;0
59244;0
59246;0
59247;0
59249;0
59250;0
59251;0
59252;0
59253;0
59254;0
59255;0
59256;0
59257;0
59258;0
59259;0
59260;0
59261;0
59262;0
59263;0
59264;0
59265;0
59266;0
59267;0
59268;0
59269;0
59270;0
59271;0
59272;0
59273;0
59274;0
59275;0
59276;0
59277;0
59278;0
59279;0
59280;0
59281;0
59282;0
59283;0
59284;0
59285;0
59286;0
59287;0
59288;0
59289;0
59290;0
59291;0
59292;0
59293;0
59294;0
59295;0
59296;0
59297;0
59299;0
59300;0
59301;0
59302;0
59303;0
59304;0
59305;0
59306;0
59307;0
59308;0
59309;0
59310;0
59311;0
59312;0
59313;0
59314;0
59315;0
59316;0
59317;0
59318;0
59319;0
59320;0
59321;0
59322;0
59323;0
59324;0
59325;0
59326;0
59327;0
59328;0
59329;0
59330;0
59331;0
59332;0
59333;0
59334;0
59335;0
59336;0
59337;0
59338;0
59339;0
59340;0
59341;0
59342;0
59343;0
59344;0
59345;0
59346;0
59347;0
59348;0
59349;0
59350;0
59351;0
59352;0
59353;0
59354;0
59356;0
59357;0
59358;0
59359;0
59360;0
59361;0
59363;0
59364;0
59365;0
59366;0
59367;0
59368;0
59369;0
59370;0
59371;0
59372;0
59374;0
59375;0
59377;0
59378;0
59379;0
59381;0
59382;0
59383;0
59384;0
59385;0
59386;0
59387;0
59388;0
59389;0
59390;0
59391;0
59392;0
59393;0
59394;0
59395;0
59396;0
59397;0
59398;0
59399;0
59400;0
59401;0
59402;0
59403;0
59405;0
59406;0
59407;0
59408;0
59409;0
59410;0
59411;0
59412;0
59413;0
59414;0
59415;0
59416;0
59418;0
59419;0
59420;0
59421;0
59422;0
59423;0
59424;0
59425;0
59426;0
59427;0
59428;0
59429;0
59430;0
59431;0
59432;0
59433;0
59434;0
59435;0
59436;0
59437;0
59438;0
59439;0
59440;0
59441;0
59442;0
59443;0
59444;0
59445;0
59446;0
59447;0
59448;0
59449;0
59450;0
59451;0
59452;0
59453;0
59454;0
59455;0
59456;0
59457;0
59458;0
59459;0
59461;0
59462;0
59463;0
59464;0
59465;0
59466;0
59467;0
59468;0
59469;0
59470;0
59471;0
59472;0
59473;0
59474;0
59475;0
59476;0
59477;0
59478;0
59479;0
59480;0
59481;0
59482;0
59483;0
59484;0
59485;0
59486;0
59487;0
59488;0
59489;0
59490;0
59491;0
59492;0
59493;0
59494;0
59495;0
59496;0
59497;0
59498;0
59499;0
59500;0
59501;0
59502;0
59503;0
59504;0
59505;0
59506;0
59507;0
59508;0
59509;0
59511;0
59512;0
59513;0
59514;0
59515;0
59516;0
59517;0
59518;0
59519;0
59520;0
59521;0
59522;0
59523;0
59524;0
59525;0
59526;0
59527;0
59528;0
59529;0
59530;0
59531;0
59532;0
59533;0
59534;0
59535;0
59536;0
59537;0
59538;0
59539;0
59541;0
59542;0
59543;0
59544;0
59545;0
59546;0
59547;0
59548;0
59549;0
59550;0
59551;0
59552;0
59553;0
59554;0
59555;0
59556;0
59557;0
59558;0
59559;0
59560;0
59562;0
59563;0
59564;0
59565;0
59566;0
59567;0
59568;0
59569;0
59570;0
59571;0
59572;0
59573;0
59574;0
59575;0
59576;0
59577;0
59578;0
59579;0
59580;0
59581;0
59582;0
59583;0
59584;0
59585;0
59586;0
59587;0
59588;0
59589;0
59590;0
